user_id,session_id,is_premium,used_personalized_feature,app_open,search_or_browse,track_play,save_or_lyrics,completed_session
U_09205,U_09205_S0,0,0,1,0,0,0,0
U_09205,U_09205_S1,0,0,1,1,0,0,0
U_09205,U_09205_S2,0,0,1,0,0,0,0
U_09205,U_09205_S3,0,0,1,1,1,1,0
U_09206,U_09206_S0,0,1,1,0,0,0,0
U_09206,U_09206_S1,0,0,1,1,1,1,1
U_09206,U_09206_S2,0,1,1,1,1,1,1
U_09206,U_09206_S3,0,1,1,1,1,0,1
U_09207,U_09207_S0,0,1,1,1,0,0,0
U_09207,U_09207_S1,0,1,1,0,0,0,0
U_09207,U_09207_S2,0,0,1,1,1,0,1
U_09208,U_09208_S0,0,1,1,1,1,0,0
U_09208,U_09208_S1,0,0,1,1,0,0,0
U_09208,U_09208_S2,0,0,1,0,0,0,0
U_09208,U_09208_S3,0,0,1,1,0,0,0
U_09209,U_09209_S0,0,1,1,0,0,0,0
U_09209,U_09209_S1,0,0,1,1,0,0,0
U_09210,U_09210_S0,0,1,1,1,0,0,0
U_09210,U_09210_S1,0,0,1,1,0,0,0
U_09210,U_09210_S2,0,0,1,1,0,0,0
U_09210,U_09210_S3,0,1,1,1,1,1,1
U_09210,U_09210_S4,0,1,1,1,1,1,1
U_09211,U_09211_S0,0,0,1,1,1,1,1
U_09211,U_09211_S1,0,0,1,1,0,0,0
U_09212,U_09212_S0,0,1,1,1,1,1,1
U_09212,U_09212_S1,0,0,1,1,1,0,0
U_09212,U_09212_S2,0,1,1,1,0,0,0
U_09213,U_09213_S0,0,0,1,1,1,0,1
U_09213,U_09213_S1,0,1,1,0,0,0,0
U_09213,U_09213_S2,0,0,1,1,0,0,0
U_09213,U_09213_S3,0,1,1,1,1,1,1
U_09213,U_09213_S4,0,0,1,1,1,0,0
U_09214,U_09214_S0,0,0,1,1,1,0,0
U_09214,U_09214_S1,0,1,1,0,0,0,0
U_09214,U_09214_S2,0,0,1,1,1,1,1
U_09214,U_09214_S3,0,0,1,1,1,1,1
U_09215,U_09215_S0,0,0,1,0,0,0,0
U_09215,U_09215_S1,0,0,1,1,1,1,0
U_09215,U_09215_S2,0,1,1,1,1,0,1
U_09216,U_09216_S0,0,0,1,0,0,0,0
U_09217,U_09217_S0,0,0,1,0,0,0,0
U_09217,U_09217_S1,0,0,1,1,1,1,1
U_09217,U_09217_S2,0,1,1,1,0,0,0
U_09217,U_09217_S3,0,0,1,1,0,0,0
U_09217,U_09217_S4,0,0,1,0,0,0,0
U_09218,U_09218_S0,0,0,1,0,0,0,0
U_09218,U_09218_S1,0,0,1,1,0,0,0
U_09219,U_09219_S0,0,0,1,1,1,1,1
U_09220,U_09220_S0,0,1,1,0,0,0,0
U_09221,U_09221_S0,0,1,1,1,0,0,0
U_09221,U_09221_S1,0,0,1,1,1,1,0
U_09221,U_09221_S2,0,0,1,1,1,0,1
U_09222,U_09222_S0,0,1,1,1,0,0,0
U_09222,U_09222_S1,0,0,1,1,1,1,1
U_09222,U_09222_S2,0,1,1,1,1,1,1
U_09222,U_09222_S3,0,0,1,1,0,0,0
U_09223,U_09223_S0,0,0,1,0,0,0,0
U_09223,U_09223_S1,0,1,1,1,1,0,1
U_09223,U_09223_S2,0,1,1,1,0,0,0
U_09223,U_09223_S3,0,0,1,1,0,0,0
U_09224,U_09224_S0,0,1,1,0,0,0,0
U_09225,U_09225_S0,0,1,1,1,1,0,0
U_09226,U_09226_S0,0,1,1,1,0,0,0
U_09226,U_09226_S1,0,0,1,1,1,0,1
U_09226,U_09226_S2,0,0,1,1,0,0,0
U_09227,U_09227_S0,1,1,1,1,1,0,1
U_09228,U_09228_S0,0,1,1,1,1,0,1
U_09228,U_09228_S1,0,1,1,1,0,0,0
U_09228,U_09228_S2,0,0,1,0,0,0,0
U_09229,U_09229_S0,1,1,1,1,1,0,0
U_09229,U_09229_S1,1,0,1,1,1,0,1
U_09229,U_09229_S2,1,0,1,1,1,1,1
U_09230,U_09230_S0,0,0,1,1,1,0,1
U_09230,U_09230_S1,0,0,1,1,1,0,1
U_09230,U_09230_S2,0,1,1,1,0,0,0
U_09230,U_09230_S3,0,1,1,1,1,0,0
U_09230,U_09230_S4,0,0,1,1,1,0,0
U_09231,U_09231_S0,1,1,1,0,0,0,0
U_09231,U_09231_S1,1,1,1,1,1,1,0
U_09231,U_09231_S2,1,1,1,0,0,0,0
U_09231,U_09231_S3,1,0,1,1,1,1,1
U_09232,U_09232_S0,0,0,1,1,1,0,1
U_09232,U_09232_S1,0,0,1,1,1,1,1
U_09232,U_09232_S2,0,0,1,1,1,1,1
U_09232,U_09232_S3,0,0,1,0,0,0,0
U_09232,U_09232_S4,0,0,1,1,0,0,0
U_09233,U_09233_S0,0,1,1,1,1,1,0
U_09233,U_09233_S1,0,0,1,1,0,0,0
U_09234,U_09234_S0,0,1,1,1,1,0,1
U_09234,U_09234_S1,0,0,1,1,1,0,1
U_09234,U_09234_S2,0,0,1,1,0,0,0
U_09234,U_09234_S3,0,1,1,1,1,1,1
U_09234,U_09234_S4,0,1,1,1,0,0,0
U_09235,U_09235_S0,0,1,1,1,1,0,1
U_09235,U_09235_S1,0,0,1,1,0,0,0
U_09236,U_09236_S0,0,1,1,0,0,0,0
U_09236,U_09236_S1,0,0,1,1,1,1,1
U_09237,U_09237_S0,0,1,1,0,0,0,0
U_09237,U_09237_S1,0,0,1,1,1,1,1
U_09237,U_09237_S2,0,0,1,1,0,0,0
U_09238,U_09238_S0,0,0,1,1,1,1,1
U_09238,U_09238_S1,0,0,1,1,0,0,0
U_09238,U_09238_S2,0,0,1,1,1,1,1
U_09238,U_09238_S3,0,0,1,1,1,0,0
U_09238,U_09238_S4,0,0,1,1,0,0,0
U_09239,U_09239_S0,0,0,1,1,0,0,0
U_09240,U_09240_S0,0,0,1,1,1,1,0
U_09240,U_09240_S1,0,1,1,1,1,0,0
U_09240,U_09240_S2,0,1,1,1,1,0,1
U_09241,U_09241_S0,0,1,1,0,0,0,0
U_09241,U_09241_S1,0,0,1,1,0,0,0
U_09241,U_09241_S2,0,0,1,1,1,1,0
U_09241,U_09241_S3,0,0,1,1,1,1,1
U_09241,U_09241_S4,0,1,1,1,1,0,1
U_09242,U_09242_S0,0,1,1,1,1,0,0
U_09243,U_09243_S0,0,1,1,0,0,0,0
U_09243,U_09243_S1,0,0,1,1,0,0,0
U_09243,U_09243_S2,0,0,1,1,0,0,0
U_09244,U_09244_S0,0,0,1,1,1,0,1
U_09245,U_09245_S0,0,1,1,1,1,1,1
U_09246,U_09246_S0,0,1,1,1,1,0,1
U_09246,U_09246_S1,0,0,1,1,1,0,1
U_09247,U_09247_S0,1,1,1,1,1,0,1
U_09247,U_09247_S1,1,0,1,1,1,1,0
U_09248,U_09248_S0,1,1,1,0,0,0,0
U_09248,U_09248_S1,1,0,1,1,1,0,0
U_09248,U_09248_S2,1,1,1,1,0,0,0
U_09249,U_09249_S0,0,1,1,1,0,0,0
U_09250,U_09250_S0,1,1,1,1,1,1,1
U_09251,U_09251_S0,0,0,1,1,0,0,0
U_09252,U_09252_S0,1,0,1,1,0,0,0
U_09253,U_09253_S0,0,1,1,0,0,0,0
U_09253,U_09253_S1,0,1,1,1,1,0,0
U_09253,U_09253_S2,0,1,1,1,1,0,1
U_09253,U_09253_S3,0,1,1,1,0,0,0
U_09253,U_09253_S4,0,1,1,0,0,0,0
U_09254,U_09254_S0,0,1,1,0,0,0,0
U_09254,U_09254_S1,0,1,1,1,1,1,1
U_09255,U_09255_S0,0,1,1,0,0,0,0
U_09255,U_09255_S1,0,1,1,1,0,0,0
U_09256,U_09256_S0,0,1,1,0,0,0,0
U_09256,U_09256_S1,0,0,1,1,0,0,0
U_09257,U_09257_S0,0,0,1,1,1,1,0
U_09257,U_09257_S1,0,1,1,0,0,0,0
U_09258,U_09258_S0,0,1,1,1,0,0,0
U_09259,U_09259_S0,0,1,1,1,0,0,0
U_09259,U_09259_S1,0,1,1,1,0,0,0
U_09259,U_09259_S2,0,1,1,1,0,0,0
U_09259,U_09259_S3,0,0,1,1,1,1,0
U_09259,U_09259_S4,0,0,1,1,0,0,0
U_09260,U_09260_S0,0,0,1,1,1,0,1
U_09260,U_09260_S1,0,0,1,1,1,1,1
U_09260,U_09260_S2,0,1,1,1,1,1,1
U_09260,U_09260_S3,0,1,1,1,0,0,0
U_09261,U_09261_S0,0,1,1,1,1,0,0
U_09261,U_09261_S1,0,0,1,1,0,0,0
U_09261,U_09261_S2,0,1,1,1,1,1,1
U_09261,U_09261_S3,0,0,1,1,0,0,0
U_09261,U_09261_S4,0,1,1,0,0,0,0
U_09262,U_09262_S0,0,0,1,0,0,0,0
U_09262,U_09262_S1,0,1,1,1,0,0,0
U_09262,U_09262_S2,0,0,1,1,0,0,0
U_09262,U_09262_S3,0,0,1,1,1,1,0
U_09263,U_09263_S0,0,1,1,1,1,0,1
U_09264,U_09264_S0,0,1,1,1,1,0,0
U_09264,U_09264_S1,0,0,1,0,0,0,0
U_09265,U_09265_S0,1,1,1,1,1,0,1
U_09265,U_09265_S1,1,0,1,0,0,0,0
U_09266,U_09266_S0,0,0,1,1,1,1,1
U_09266,U_09266_S1,0,0,1,1,0,0,0
U_09266,U_09266_S2,0,1,1,0,0,0,0
U_09266,U_09266_S3,0,1,1,1,1,1,0
U_09267,U_09267_S0,0,0,1,0,0,0,0
U_09268,U_09268_S0,1,1,1,1,1,0,1
U_09268,U_09268_S1,1,0,1,0,0,0,0
U_09268,U_09268_S2,1,1,1,1,1,1,1
U_09268,U_09268_S3,1,0,1,1,1,1,0
U_09268,U_09268_S4,1,0,1,1,0,0,0
U_09269,U_09269_S0,0,0,1,1,0,0,0
U_09269,U_09269_S1,0,1,1,1,0,0,0
U_09269,U_09269_S2,0,0,1,1,0,0,0
U_09269,U_09269_S3,0,1,1,0,0,0,0
U_09269,U_09269_S4,0,0,1,1,1,0,1
U_09270,U_09270_S0,0,0,1,1,0,0,0
U_09270,U_09270_S1,0,1,1,0,0,0,0
U_09270,U_09270_S2,0,0,1,1,0,0,0
U_09270,U_09270_S3,0,1,1,1,1,0,1
U_09271,U_09271_S0,1,1,1,1,0,0,0
U_09271,U_09271_S1,1,1,1,1,1,0,1
U_09272,U_09272_S0,0,0,1,1,1,0,1
U_09273,U_09273_S0,0,1,1,1,0,0,0
U_09273,U_09273_S1,0,1,1,1,0,0,0
U_09273,U_09273_S2,0,1,1,1,1,1,0
U_09274,U_09274_S0,0,0,1,1,1,0,1
U_09274,U_09274_S1,0,0,1,1,0,0,0
U_09274,U_09274_S2,0,1,1,1,1,1,1
U_09275,U_09275_S0,0,1,1,1,1,1,0
U_09275,U_09275_S1,0,0,1,1,1,1,1
U_09275,U_09275_S2,0,1,1,1,1,1,0
U_09276,U_09276_S0,0,0,1,1,1,0,1
U_09276,U_09276_S1,0,0,1,1,0,0,0
U_09277,U_09277_S0,0,1,1,0,0,0,0
U_09277,U_09277_S1,0,0,1,1,1,0,1
U_09277,U_09277_S2,0,0,1,1,1,1,1
U_09277,U_09277_S3,0,1,1,1,0,0,0
U_09278,U_09278_S0,1,1,1,1,1,1,1
U_09278,U_09278_S1,1,0,1,1,0,0,0
U_09278,U_09278_S2,1,0,1,1,1,0,1
U_09279,U_09279_S0,0,1,1,1,0,0,0
U_09279,U_09279_S1,0,0,1,1,1,0,1
U_09279,U_09279_S2,0,0,1,1,0,0,0
U_09280,U_09280_S0,0,1,1,1,1,1,1
U_09280,U_09280_S1,0,0,1,1,0,0,0
U_09281,U_09281_S0,1,0,1,1,0,0,0
U_09282,U_09282_S0,0,1,1,1,1,0,1
U_09282,U_09282_S1,0,1,1,1,0,0,0
U_09282,U_09282_S2,0,1,1,0,0,0,0
U_09282,U_09282_S3,0,0,1,0,0,0,0
U_09282,U_09282_S4,0,0,1,0,0,0,0
U_09283,U_09283_S0,0,1,1,1,1,1,0
U_09284,U_09284_S0,1,1,1,1,0,0,0
U_09284,U_09284_S1,1,0,1,1,1,1,1
U_09284,U_09284_S2,1,1,1,1,1,1,1
U_09285,U_09285_S0,0,1,1,1,1,0,0
U_09285,U_09285_S1,0,0,1,1,0,0,0
U_09286,U_09286_S0,0,0,1,1,1,0,1
U_09286,U_09286_S1,0,0,1,0,0,0,0
U_09286,U_09286_S2,0,0,1,1,1,0,1
U_09286,U_09286_S3,0,0,1,1,0,0,0
U_09286,U_09286_S4,0,1,1,1,1,0,1
U_09287,U_09287_S0,1,1,1,1,0,0,0
U_09287,U_09287_S1,1,0,1,1,0,0,0
U_09288,U_09288_S0,0,1,1,1,1,1,1
U_09288,U_09288_S1,0,1,1,1,1,0,0
U_09288,U_09288_S2,0,0,1,1,1,1,1
U_09288,U_09288_S3,0,0,1,1,0,0,0
U_09289,U_09289_S0,0,0,1,0,0,0,0
U_09289,U_09289_S1,0,0,1,1,1,0,1
U_09289,U_09289_S2,0,1,1,1,0,0,0
U_09290,U_09290_S0,0,1,1,1,1,0,1
U_09290,U_09290_S1,0,1,1,1,0,0,0
U_09290,U_09290_S2,0,0,1,1,0,0,0
U_09290,U_09290_S3,0,0,1,0,0,0,0
U_09291,U_09291_S0,0,0,1,1,1,1,1
U_09291,U_09291_S1,0,0,1,1,1,0,1
U_09291,U_09291_S2,0,0,1,1,1,1,1
U_09291,U_09291_S3,0,0,1,1,1,0,1
U_09292,U_09292_S0,0,0,1,1,1,1,1
U_09292,U_09292_S1,0,0,1,1,1,0,1
U_09292,U_09292_S2,0,0,1,1,0,0,0
U_09292,U_09292_S3,0,0,1,1,1,0,1
U_09292,U_09292_S4,0,0,1,1,1,1,1
U_09293,U_09293_S0,0,0,1,1,1,1,1
U_09294,U_09294_S0,1,0,1,1,1,1,1
U_09294,U_09294_S1,1,0,1,1,1,1,0
U_09295,U_09295_S0,0,0,1,1,0,0,0
U_09295,U_09295_S1,0,1,1,1,1,1,1
U_09295,U_09295_S2,0,1,1,1,0,0,0
U_09295,U_09295_S3,0,0,1,1,1,1,1
U_09296,U_09296_S0,0,0,1,1,0,0,0
U_09297,U_09297_S0,1,1,1,1,1,1,1
U_09297,U_09297_S1,1,0,1,1,1,0,0
U_09297,U_09297_S2,1,0,1,1,0,0,0
U_09297,U_09297_S3,1,1,1,0,0,0,0
U_09297,U_09297_S4,1,1,1,1,1,0,1
U_09298,U_09298_S0,0,1,1,1,1,0,0
U_09298,U_09298_S1,0,0,1,1,1,0,1
U_09298,U_09298_S2,0,0,1,1,0,0,0
U_09299,U_09299_S0,0,1,1,1,0,0,0
U_09299,U_09299_S1,0,0,1,1,0,0,0
U_09299,U_09299_S2,0,0,1,1,0,0,0
U_09299,U_09299_S3,0,0,1,0,0,0,0
U_09299,U_09299_S4,0,1,1,0,0,0,0
U_09300,U_09300_S0,1,0,1,1,1,1,0
U_09300,U_09300_S1,1,0,1,1,1,0,1
U_09300,U_09300_S2,1,0,1,1,0,0,0
U_09301,U_09301_S0,0,0,1,1,0,0,0
U_09301,U_09301_S1,0,1,1,1,0,0,0
U_09301,U_09301_S2,0,1,1,0,0,0,0
U_09301,U_09301_S3,0,0,1,1,1,0,1
U_09301,U_09301_S4,0,1,1,1,1,1,1
U_09302,U_09302_S0,0,0,1,1,1,0,0
U_09303,U_09303_S0,1,0,1,1,0,0,0
U_09303,U_09303_S1,1,1,1,1,0,0,0
U_09303,U_09303_S2,1,1,1,1,1,0,1
U_09304,U_09304_S0,0,0,1,1,1,0,1
U_09304,U_09304_S1,0,0,1,0,0,0,0
U_09304,U_09304_S2,0,0,1,0,0,0,0
U_09305,U_09305_S0,0,1,1,0,0,0,0
U_09305,U_09305_S1,0,0,1,1,0,0,0
U_09305,U_09305_S2,0,0,1,1,1,1,1
U_09306,U_09306_S0,0,1,1,1,1,1,1
U_09306,U_09306_S1,0,0,1,1,0,0,0
U_09306,U_09306_S2,0,1,1,1,1,1,1
U_09306,U_09306_S3,0,1,1,0,0,0,0
U_09307,U_09307_S0,0,1,1,1,1,0,1
U_09307,U_09307_S1,0,1,1,1,1,0,1
U_09307,U_09307_S2,0,0,1,0,0,0,0
U_09308,U_09308_S0,0,0,1,1,1,0,1
U_09308,U_09308_S1,0,1,1,1,1,0,1
U_09308,U_09308_S2,0,1,1,1,1,1,1
U_09308,U_09308_S3,0,0,1,0,0,0,0
U_09309,U_09309_S0,0,0,1,1,1,0,1
U_09310,U_09310_S0,0,1,1,1,0,0,0
U_09310,U_09310_S1,0,1,1,1,0,0,0
U_09311,U_09311_S0,0,1,1,1,0,0,0
U_09311,U_09311_S1,0,0,1,0,0,0,0
U_09311,U_09311_S2,0,0,1,0,0,0,0
U_09311,U_09311_S3,0,0,1,0,0,0,0
U_09311,U_09311_S4,0,0,1,1,0,0,0
U_09312,U_09312_S0,0,0,1,1,1,0,0
U_09312,U_09312_S1,0,0,1,1,1,0,1
U_09312,U_09312_S2,0,0,1,1,1,0,1
U_09312,U_09312_S3,0,0,1,1,0,0,0
U_09313,U_09313_S0,0,1,1,1,0,0,0
U_09313,U_09313_S1,0,0,1,0,0,0,0
U_09314,U_09314_S0,1,1,1,0,0,0,0
U_09315,U_09315_S0,1,1,1,1,1,0,1
U_09315,U_09315_S1,1,1,1,1,1,1,1
U_09315,U_09315_S2,1,0,1,0,0,0,0
U_09315,U_09315_S3,1,0,1,1,0,0,0
U_09316,U_09316_S0,0,1,1,1,0,0,0
U_09316,U_09316_S1,0,0,1,1,1,0,1
U_09317,U_09317_S0,0,0,1,1,0,0,0
U_09318,U_09318_S0,0,1,1,1,1,0,0
U_09318,U_09318_S1,0,0,1,0,0,0,0
U_09318,U_09318_S2,0,1,1,0,0,0,0
U_09318,U_09318_S3,0,0,1,0,0,0,0
U_09318,U_09318_S4,0,0,1,1,1,0,1
U_09319,U_09319_S0,0,0,1,1,1,0,1
U_09319,U_09319_S1,0,1,1,0,0,0,0
U_09319,U_09319_S2,0,1,1,1,1,0,1
U_09320,U_09320_S0,0,1,1,0,0,0,0
U_09321,U_09321_S0,0,1,1,1,1,1,1
U_09321,U_09321_S1,0,1,1,1,1,0,1
U_09322,U_09322_S0,0,1,1,1,1,1,1
U_09322,U_09322_S1,0,0,1,0,0,0,0
U_09322,U_09322_S2,0,1,1,1,0,0,0
U_09322,U_09322_S3,0,0,1,0,0,0,0
U_09323,U_09323_S0,0,1,1,1,0,0,0
U_09323,U_09323_S1,0,1,1,1,1,1,1
U_09323,U_09323_S2,0,1,1,0,0,0,0
U_09323,U_09323_S3,0,1,1,1,1,0,1
U_09323,U_09323_S4,0,1,1,1,0,0,0
U_09324,U_09324_S0,0,0,1,1,1,0,1
U_09324,U_09324_S1,0,0,1,1,1,0,1
U_09324,U_09324_S2,0,0,1,1,1,1,1
U_09325,U_09325_S0,0,0,1,0,0,0,0
U_09325,U_09325_S1,0,1,1,0,0,0,0
U_09326,U_09326_S0,0,0,1,0,0,0,0
U_09326,U_09326_S1,0,0,1,1,1,1,1
U_09326,U_09326_S2,0,1,1,0,0,0,0
U_09326,U_09326_S3,0,1,1,1,1,0,0
U_09326,U_09326_S4,0,1,1,1,1,0,1
U_09327,U_09327_S0,0,0,1,1,0,0,0
U_09328,U_09328_S0,0,1,1,1,0,0,0
U_09328,U_09328_S1,0,0,1,0,0,0,0
U_09328,U_09328_S2,0,0,1,1,1,0,0
U_09328,U_09328_S3,0,0,1,1,0,0,0
U_09329,U_09329_S0,0,0,1,1,1,0,1
U_09329,U_09329_S1,0,1,1,1,1,1,1
U_09329,U_09329_S2,0,1,1,1,1,0,1
U_09330,U_09330_S0,0,0,1,1,1,1,0
U_09330,U_09330_S1,0,1,1,1,1,0,1
U_09330,U_09330_S2,0,1,1,1,1,1,0
U_09330,U_09330_S3,0,1,1,1,1,0,1
U_09330,U_09330_S4,0,0,1,1,1,1,1
U_09331,U_09331_S0,0,1,1,1,0,0,0
U_09332,U_09332_S0,1,1,1,1,1,0,1
U_09332,U_09332_S1,1,1,1,1,1,1,0
U_09333,U_09333_S0,0,0,1,1,0,0,0
U_09333,U_09333_S1,0,0,1,1,0,0,0
U_09333,U_09333_S2,0,0,1,0,0,0,0
U_09333,U_09333_S3,0,0,1,0,0,0,0
U_09334,U_09334_S0,0,0,1,1,1,1,1
U_09334,U_09334_S1,0,1,1,1,1,0,1
U_09334,U_09334_S2,0,1,1,1,1,0,1
U_09335,U_09335_S0,1,0,1,1,1,0,0
U_09335,U_09335_S1,1,0,1,1,1,1,1
U_09336,U_09336_S0,1,0,1,0,0,0,0
U_09336,U_09336_S1,1,0,1,1,1,0,0
U_09336,U_09336_S2,1,1,1,1,1,0,0
U_09336,U_09336_S3,1,0,1,0,0,0,0
U_09337,U_09337_S0,0,0,1,1,0,0,0
U_09337,U_09337_S1,0,0,1,1,1,1,1
U_09338,U_09338_S0,0,1,1,1,0,0,0
U_09338,U_09338_S1,0,0,1,1,1,1,1
U_09338,U_09338_S2,0,0,1,0,0,0,0
U_09338,U_09338_S3,0,0,1,1,0,0,0
U_09338,U_09338_S4,0,0,1,1,1,1,1
U_09339,U_09339_S0,0,0,1,1,1,0,1
U_09339,U_09339_S1,0,1,1,1,1,0,1
U_09340,U_09340_S0,0,0,1,1,0,0,0
U_09340,U_09340_S1,0,0,1,1,1,0,0
U_09341,U_09341_S0,0,0,1,1,1,0,1
U_09341,U_09341_S1,0,0,1,1,0,0,0
U_09341,U_09341_S2,0,1,1,0,0,0,0
U_09341,U_09341_S3,0,1,1,1,1,0,1
U_09342,U_09342_S0,0,1,1,1,0,0,0
U_09342,U_09342_S1,0,0,1,1,1,1,1
U_09342,U_09342_S2,0,0,1,0,0,0,0
U_09342,U_09342_S3,0,0,1,1,1,0,1
U_09342,U_09342_S4,0,0,1,1,1,0,1
U_09343,U_09343_S0,0,0,1,1,1,1,1
U_09344,U_09344_S0,0,0,1,1,1,1,1
U_09344,U_09344_S1,0,1,1,1,1,0,1
U_09344,U_09344_S2,0,1,1,1,1,0,0
U_09344,U_09344_S3,0,1,1,1,1,0,1
U_09344,U_09344_S4,0,0,1,1,1,1,1
U_09345,U_09345_S0,0,1,1,1,0,0,0
U_09345,U_09345_S1,0,1,1,1,1,1,1
U_09345,U_09345_S2,0,0,1,1,1,0,1
U_09346,U_09346_S0,0,0,1,1,1,0,1
U_09346,U_09346_S1,0,1,1,1,0,0,0
U_09347,U_09347_S0,0,0,1,0,0,0,0
U_09347,U_09347_S1,0,1,1,0,0,0,0
U_09347,U_09347_S2,0,1,1,1,0,0,0
U_09347,U_09347_S3,0,0,1,1,1,0,0
U_09348,U_09348_S0,0,1,1,1,0,0,0
U_09348,U_09348_S1,0,0,1,1,0,0,0
U_09348,U_09348_S2,0,0,1,1,1,1,1
U_09348,U_09348_S3,0,1,1,1,1,0,1
U_09349,U_09349_S0,0,1,1,1,1,1,1
U_09349,U_09349_S1,0,1,1,1,1,0,1
U_09349,U_09349_S2,0,0,1,1,0,0,0
U_09349,U_09349_S3,0,1,1,1,1,0,0
U_09349,U_09349_S4,0,1,1,1,0,0,0
U_09350,U_09350_S0,0,0,1,1,1,1,0
U_09350,U_09350_S1,0,0,1,0,0,0,0
U_09350,U_09350_S2,0,0,1,1,1,1,1
U_09350,U_09350_S3,0,1,1,1,1,1,1
U_09351,U_09351_S0,0,1,1,1,1,1,1
U_09351,U_09351_S1,0,0,1,0,0,0,0
U_09351,U_09351_S2,0,1,1,0,0,0,0
U_09351,U_09351_S3,0,1,1,1,0,0,0
U_09351,U_09351_S4,0,0,1,1,1,0,0
U_09352,U_09352_S0,1,1,1,1,0,0,0
U_09352,U_09352_S1,1,1,1,1,1,0,1
U_09353,U_09353_S0,0,1,1,1,0,0,0
U_09353,U_09353_S1,0,0,1,1,1,0,1
U_09353,U_09353_S2,0,1,1,1,1,0,0
U_09353,U_09353_S3,0,0,1,1,1,0,1
U_09353,U_09353_S4,0,0,1,1,1,0,1
U_09354,U_09354_S0,0,1,1,1,1,1,1
U_09354,U_09354_S1,0,0,1,1,1,1,1
U_09354,U_09354_S2,0,1,1,0,0,0,0
U_09355,U_09355_S0,0,0,1,1,1,0,1
U_09355,U_09355_S1,0,1,1,1,0,0,0
U_09355,U_09355_S2,0,0,1,0,0,0,0
U_09355,U_09355_S3,0,1,1,0,0,0,0
U_09355,U_09355_S4,0,0,1,1,1,0,1
U_09356,U_09356_S0,0,0,1,1,1,1,1
U_09356,U_09356_S1,0,0,1,1,1,0,1
U_09356,U_09356_S2,0,1,1,1,1,1,0
U_09357,U_09357_S0,0,0,1,1,1,0,1
U_09358,U_09358_S0,0,1,1,0,0,0,0
U_09358,U_09358_S1,0,1,1,0,0,0,0
U_09359,U_09359_S0,0,1,1,1,1,0,1
U_09360,U_09360_S0,0,0,1,0,0,0,0
U_09360,U_09360_S1,0,0,1,1,0,0,0
U_09360,U_09360_S2,0,1,1,1,0,0,0
U_09361,U_09361_S0,0,0,1,1,0,0,0
U_09361,U_09361_S1,0,1,1,1,1,0,1
U_09361,U_09361_S2,0,0,1,1,0,0,0
U_09361,U_09361_S3,0,0,1,1,1,1,1
U_09361,U_09361_S4,0,1,1,0,0,0,0
U_09362,U_09362_S0,0,0,1,1,0,0,0
U_09362,U_09362_S1,0,1,1,1,1,0,0
U_09362,U_09362_S2,0,0,1,1,0,0,0
U_09362,U_09362_S3,0,0,1,1,1,0,0
U_09363,U_09363_S0,0,1,1,0,0,0,0
U_09363,U_09363_S1,0,0,1,0,0,0,0
U_09364,U_09364_S0,0,0,1,0,0,0,0
U_09365,U_09365_S0,0,0,1,0,0,0,0
U_09365,U_09365_S1,0,0,1,1,1,0,1
U_09365,U_09365_S2,0,1,1,1,0,0,0
U_09365,U_09365_S3,0,0,1,1,1,1,0
U_09366,U_09366_S0,0,0,1,0,0,0,0
U_09366,U_09366_S1,0,0,1,1,0,0,0
U_09366,U_09366_S2,0,0,1,1,1,1,1
U_09367,U_09367_S0,1,0,1,1,0,0,0
U_09367,U_09367_S1,1,0,1,1,1,0,1
U_09367,U_09367_S2,1,0,1,1,0,0,0
U_09368,U_09368_S0,0,1,1,0,0,0,0
U_09368,U_09368_S1,0,0,1,1,1,0,1
U_09368,U_09368_S2,0,1,1,1,1,1,1
U_09369,U_09369_S0,1,1,1,1,1,1,0
U_09369,U_09369_S1,1,0,1,1,1,0,1
U_09370,U_09370_S0,0,1,1,1,0,0,0
U_09371,U_09371_S0,0,1,1,1,0,0,0
U_09371,U_09371_S1,0,0,1,1,0,0,0
U_09371,U_09371_S2,0,1,1,1,1,1,1
U_09371,U_09371_S3,0,1,1,1,1,0,1
U_09371,U_09371_S4,0,1,1,1,1,1,0
U_09372,U_09372_S0,1,1,1,1,1,1,1
U_09373,U_09373_S0,0,0,1,0,0,0,0
U_09373,U_09373_S1,0,0,1,1,1,1,1
U_09373,U_09373_S2,0,0,1,1,1,0,1
U_09374,U_09374_S0,0,1,1,1,1,1,0
U_09374,U_09374_S1,0,1,1,1,1,0,1
U_09375,U_09375_S0,1,1,1,1,1,1,1
U_09376,U_09376_S0,0,0,1,1,0,0,0
U_09376,U_09376_S1,0,0,1,1,1,0,1
U_09377,U_09377_S0,1,1,1,1,1,1,1
U_09378,U_09378_S0,0,1,1,1,0,0,0
U_09378,U_09378_S1,0,1,1,1,1,1,1
U_09378,U_09378_S2,0,0,1,1,1,1,1
U_09378,U_09378_S3,0,0,1,0,0,0,0
U_09379,U_09379_S0,0,1,1,0,0,0,0
U_09379,U_09379_S1,0,0,1,1,1,0,1
U_09379,U_09379_S2,0,0,1,1,0,0,0
U_09379,U_09379_S3,0,0,1,0,0,0,0
U_09380,U_09380_S0,0,1,1,1,1,1,1
U_09380,U_09380_S1,0,0,1,1,1,1,1
U_09381,U_09381_S0,0,1,1,1,1,0,0
U_09381,U_09381_S1,0,0,1,1,0,0,0
